Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Francis, P.W., Rundle, C.C.","7202154430;6701827251;","Rates of production of the main magma types in the central Andes",1976,"Bulletin of the Geological Society of America","87","3",,"474","480",,46,"10.1130/0016-7606(1976)87<474:ROPOTM>2.0.CO;2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001237036&doi=10.1130%2f0016-7606%281976%2987%3c474%3aROPOTM%3e2.0.CO%3b2&partnerID=40&md5=7f1ade4cbb234a2a0c9c000125e4f726",Article,"Final","",Scopus,2-s2.0-0001237036
"Barazangi, M., Isacks, B.L.","7004801765;7003786696;","Spatial distribution of earthquakes and subduction of the Nazca plate beneath South America",1976,"Geology","4","11",,"686","692",,637,"10.1130/0091-7613(1976)4<686:SDOEAS>2.0.CO;2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000240339&doi=10.1130%2f0091-7613%281976%294%3c686%3aSDOEAS%3e2.0.CO%3b2&partnerID=40&md5=37703c536563ce5018825fec2cd00da5",Article,"Final","",Scopus,2-s2.0-0000240339
"Hyslop, J.","57189718915;","Chulpas of the lupaca zone of the peruvian high plateau",1977,"Journal of Field Archaeology","4","2",,"149","170",,23,"10.1179/009346977791547912","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974972512&doi=10.1179%2f009346977791547912&partnerID=40&md5=522fd79a6b76be82e6b2c07386520dcb",Article,"Final","",Scopus,2-s2.0-84974972512
"Rutledge, I.","7801463856;","The Indian Peasant Rebellion in the Highlands of Northern Argentina, 1872–75",1977,"The Journal of Peasant Studies","4","2",,"227","237",,2,"10.1080/03066157708438015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963405196&doi=10.1080%2f03066157708438015&partnerID=40&md5=d424cda0a126226cb3809de83dc51be7",Article,"Final","",Scopus,2-s2.0-84963405196
"Dostal, J., Zentilli, M., Caelles, J.C., Clark, A.H.","7101957119;7003340039;16502372600;13302632500;","Geochemistry and origin of volcanic rocks of the Andes (26°-28°S)",1977,"Contributions to Mineralogy and Petrology","63","2",,"113","128",,86,"10.1007/BF00398774","https://www.scopus.com/inward/record.uri?eid=2-s2.0-5344246307&doi=10.1007%2fBF00398774&partnerID=40&md5=caceff5fbb192229d38caa258d46d323",Article,"Final","",Scopus,2-s2.0-5344246307
"Adams, F., Dams, R., Guzman, L., Winchester, J.W.","55950548000;35597590300;56819291600;7103096471;","Background aerosol composition on chacaltaya mountain, Bolivia",1977,"Atmospheric Environment (1967)","11","7",,"629","634",,41,"10.1016/0004-6981(77)90116-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017646530&doi=10.1016%2f0004-6981%2877%2990116-0&partnerID=40&md5=7e2832ba0bb55ce00c0592e4fe8d2b84",Article,"Final","",Scopus,2-s2.0-0017646530
"Hanna, J.M., Hornick, C.A.","16503071800;7003553328;","Use of coca leaf in southern Peru: adaptation or addiction",1977,"Bulletin on Narcotics","29","1",,"63","74",,26,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017338417&partnerID=40&md5=83e04127c56cdadf4a23ad513dfccd6b",Article,"Final","",Scopus,2-s2.0-0017338417
"Paskoff, R.P.","56619149700;","Quaternary of Chile: The state of research",1977,"Quaternary Research","8","1",,"2","31",,46,"10.1016/0033-5894(77)90054-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002785020&doi=10.1016%2f0033-5894%2877%2990054-0&partnerID=40&md5=cb5a37e2cee709c95f517b70113621f5",Article,"Final","",Scopus,2-s2.0-0002785020
"Engel, F.","7006316332;","Early Holocene funeral bundles from the Central Andes.",1977,"Paleopathology newsletter",,"19",,"7","9",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017527443&partnerID=40&md5=33531d61e9b9193b8e586363efe821e7",Article,"Final","",Scopus,2-s2.0-0017527443
"Sillitoe, R.H.","7006134084;","Metallic mineralization affiliated to subaerial volcanism: A review",1977,"Geological Society Special Publication","7",,,"99","116",,28,"10.1144/GSL.SP.1977.007.01.13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0342631247&doi=10.1144%2fGSL.SP.1977.007.01.13&partnerID=40&md5=214337d172c3c029913bd52dc4b8f5f1",Article,"Final","",Scopus,2-s2.0-0342631247
"Déruelle, B.","6603915263;","Calc-alkaline and shoshonitic lavas from five Andean volcanoes (between latitudes 21° 45′ and 24°30′S) and the distribution of the Plio-Quaternary volcanism of the south-central and southern Andes",1978,"Journal of Volcanology and Geothermal Research","3","3-4",,"281","298",,21,"10.1016/0377-0273(78)90039-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4244110918&doi=10.1016%2f0377-0273%2878%2990039-2&partnerID=40&md5=5c5e490c71b83882e5bebcf782833305",Article,"Final","",Scopus,2-s2.0-4244110918
"Simoneit, B.R.T., Didyk, B.M.","35509556500;6602736488;","Organic geochemistry of a Chilean paraffin dirt",1978,"Chemical Geology","23","1-4",,"21","40",,14,"10.1016/0009-2541(78)90063-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038505105&doi=10.1016%2f0009-2541%2878%2990063-3&partnerID=40&md5=01fc4e330079962b3f049d383d2dcdfc",Article,"Final","",Scopus,2-s2.0-0038505105
"Makela, M., Barton, S.A., Schull, W.J., Weidman, W., Rothhammer, F.","7102180670;53363215600;7006574101;7005618402;7006806972;","The multinational andean genetic and health program-IV. Altitude and the blood pressure of the aymara",1978,"Journal of Chronic Diseases","31","9-10",,"587","603",,21,"10.1016/0021-9681(78)90019-X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018241980&doi=10.1016%2f0021-9681%2878%2990019-X&partnerID=40&md5=28030f59ba18ca2ce3eb3170db8d6b23",Article,"Final","",Scopus,2-s2.0-0018241980
"Deruelle, B.","6603915263;","The Negros de Aras Nuée Ardente deposits: a cataclysmic eruption of Socompa volcano (Andes of Atacama, Chile)",1978,"Bulletin Volcanologique","41","3",,"175","186",,11,"10.1007/BF02597221","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018202827&doi=10.1007%2fBF02597221&partnerID=40&md5=7505bd9d5c2c8a10df1217140a0c9be2",Article,"Final","",Scopus,2-s2.0-0018202827
"Mueller, W.H., Schull, V.N., Schull, W.J., Soto, P., Rothhammer, F.","7402125267;6503869415;7006574101;7003877281;7006806972;","A multinational andean genetic and health program: Growth and development in an hypoxic environment",1978,"Annals of Human Biology","5","4",,"329","352",,62,"10.1080/03014467800002981","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018184747&doi=10.1080%2f03014467800002981&partnerID=40&md5=b07d4888a66bb3ff2c2987c54a8afea1",Article,"Final","",Scopus,2-s2.0-0018184747
"Zaldívar, R.","7005215930;","A note on the use of nitrate fertilizers in a high-risk geographical area for stomach cancer",1978,"Zeitschrift für Krebsforschung und Klinische Onkologie","92","2",,"215","216",,1,"10.1007/BF00312410","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018092895&doi=10.1007%2fBF00312410&partnerID=40&md5=da578ce072d3fa8fa0be723653780273",Article,"Final","",Scopus,2-s2.0-0018092895
"Ericksen, G.E., Vine, J.D., Raul Ballón, A.","6603095796;7004137457;24547582600;","Chemical composition and distribution of lithium-rich brines in salar de Uyuni and nearby salars in southwestern Bolivia",1978,"Energy","3","3",,"355","363",,38,"10.1016/0360-5442(78)90032-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0017496822&doi=10.1016%2f0360-5442%2878%2990032-4&partnerID=40&md5=cf910c609c2e68e9683789070e02bd8a",Article,"Final","",Scopus,2-s2.0-0017496822
"Venturelli, G., Fragipane, M., Weibel, M., Antiga, D.","36572876000;55333608400;57197363016;55333885100;","Trace element distribution in the cainozoic lavas of Nevado Coropuna and Andagua Valley, Central Andes of Southern Peru",1978,"Bulletin Volcanologique","41","3",,"213","228",,20,"10.1007/BF02597224","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009516804&doi=10.1007%2fBF02597224&partnerID=40&md5=b66d91e02faea7975674185fc61912b6",Article,"Final","",Scopus,2-s2.0-0009516804
"Baker, M.C.W., Francis, P.W.","7403075442;7202154430;","Upper Cenozoic volcanism in the Central Andes - Ages and volumes",1978,"Earth and Planetary Science Letters","41","2",,"175","187",,91,"10.1016/0012-821X(78)90008-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001705974&doi=10.1016%2f0012-821X%2878%2990008-0&partnerID=40&md5=cfc24b637e78560b0e7643cca849613f",Article,"Final","",Scopus,2-s2.0-0001705974
"Lehmann, B.","57197838059;","A Precambrian core sample from the Altiplano/Bolivia",1978,"Geologische Rundschau","67","1",,"270","278",,33,"10.1007/BF01803266","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248522378&doi=10.1007%2fBF01803266&partnerID=40&md5=5799b0f2c106a1ec47806f13405cd543",Article,"Final","",Scopus,2-s2.0-34248522378
"Frangipane, M.","16499460100;","Multivariate statistical analysis of some recent volcanics from the Central Andes of Southern Peru",1978,"Geologische Rundschau","67","3",,"953","959",,,"10.1007/BF01983247","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250280783&doi=10.1007%2fBF01983247&partnerID=40&md5=4e489329316143efc75df6e81174179f",Article,"Final","",Scopus,2-s2.0-34250280783
"Mueller, W.H., Yen, F., Rothhammer, F., Schull, W.J.","7402125267;35989451100;7006806972;7006574101;","A multinational Andean genetic and health program: VI. Physiological measurements of lung function in an hypoxic environment",1978,"Human Biology","50","4",,"489","513",,27,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018216781&partnerID=40&md5=f37ef21356ff278bf979cd01704cf8f3",Article,"Final","",Scopus,2-s2.0-0018216781
"RISACHER, F., EUGSTER, H.P.","6701690110;7005189544;","Holocene pisoliths and encrustations associated with spring‐fed surface pools, Pastos Grandes, Bolivia",1979,"Sedimentology","26","2",,"253","270",,61,"10.1111/j.1365-3091.1979.tb00353.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983967461&doi=10.1111%2fj.1365-3091.1979.tb00353.x&partnerID=40&md5=b14fcd412cb872cd4ec3c995f4722a7a",Article,"Final","",Scopus,2-s2.0-84983967461
"Dillehay, T.D.","6602089277;","Pre-hispanic resource sharing in the Central Andes",1979,"Science","204","4388",,"24","31",,26,"10.1126/science.204.4388.24","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041462629&doi=10.1126%2fscience.204.4388.24&partnerID=40&md5=930b3eb93c169b06bac26620d7570743",Article,"Final","",Scopus,2-s2.0-0041462629
"Noble, D.C., Farrar, E., Cobbing, E.J.","7102287855;7006838368;6603548812;","The Nazca Group of south-central Peru: Age, source, and regional volcanic and tectonic significance",1979,"Earth and Planetary Science Letters","45","1",,"80","86",,17,"10.1016/0012-821X(79)90109-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018735329&doi=10.1016%2f0012-821X%2879%2990109-2&partnerID=40&md5=8deea02ae04ee3355f5dd6215c6b5a8b",Article,"Final","",Scopus,2-s2.0-0018735329
"Grant, J.N., Halls, C., Salinas, W.A., Snelling, N.J.","7403160493;6602905837;6507322502;6602525853;","K-Ar ages of igneous rocks in mineralization in part of the Bolivian tin belt",1979,"Economic Geology","74","4",,"838","851",,63,"10.2113/gsecongeo.74.4.838","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018710284&doi=10.2113%2fgsecongeo.74.4.838&partnerID=40&md5=a116936ff882929f350a4a62582452a4",Article,"Final","",Scopus,2-s2.0-0018710284
"Heuschmidt, B.","6508039022;","Ore Deposits and Metallogeny in Bolivia. [GITES MINERAUX ET METALLOGENIE DE LA BOLIVIE.]",1979,"Chronique de la Recherche Miniere/Chronicle of Mineral Research and Exploration","47","448",,"5","44",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018441626&partnerID=40&md5=ea2f78e34d14d240b5cb4241628e7293",Article,"Final","",Scopus,2-s2.0-0018441626
"Goldsmith, R.I., Rothhammer, F., Schull, W.J.","7102837506;7006806972;7006574101;","The multinational Andean genetic and health program: III. Ophthalmic disease and disability among the Aymara",1979,"Bulletin of the Pan American Health Organization","13","1",,"58","65",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018416870&partnerID=40&md5=5d8ec0c6c49d0bcea15947bf52f0287e",Article,"Final","",Scopus,2-s2.0-0018416870
"Thomas, M.D., Kearey, P.","7404754870;6603913379;","Gravity anomalies, block- faulting and Andean-type tectonism in the Eastern Churchill Province.",1979,"Nature","282","5742",,"61","63",,7,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018671969&partnerID=40&md5=71e05c886dbdf705190c0fa14c0c37c2",Article,"Final","",Scopus,2-s2.0-0018671969
"Otazú, V., Boerema, G.H., Mooi, J.C., Salas, B.","55641227700;6602701234;16195230500;16497052300;","Possible geographical origin of Phoma exigua var. foveata, the principal causal organism of potato gangrene",1979,"Potato Research","22","4",,"333","338",,5,"10.1007/BF02356224","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0005188034&doi=10.1007%2fBF02356224&partnerID=40&md5=5d235261b6dee18c52fc5cdff6492e63",Article,"Final","",Scopus,2-s2.0-0005188034
"Gulmon, S.L., Rundel, P.W., Ehleringer, J.R., Mooney, H.A.","6506329421;7004152561;7005417981;7006677714;","Spatial relationships and competition in a Chilean desert cactus",1979,"Oecologia","44","1",,"40","43",,25,"10.1007/BF00346395","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002672960&doi=10.1007%2fBF00346395&partnerID=40&md5=3dd71bdd2646fbe21d9741dc15369fe8",Article,"Final","",Scopus,2-s2.0-0002672960
"Rundel, P.W., Ehleringer, J., Mooney, H.A., Gulmon, S.L.","7004152561;7005417981;7006677714;6506329421;","Patterns of drought response in leaf-succulent shrubs of the coastal Atacama Desert in Northern Chile",1980,"Oecologia","46","2",,"196","200",,9,"10.1007/BF00540126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250251682&doi=10.1007%2fBF00540126&partnerID=40&md5=ae0729a3bbce83ff1f7f57893b836466",Article,"Final","",Scopus,2-s2.0-34250251682
"Rettig, S.L., Jones, B.F., Risacher, F.","7005861636;7404958486;6701690110;","Geochemical evolution of brines in the Salar of Uyuni, Bolivia",1980,"Chemical Geology","30","1-2",,"57","79",,62,"10.1016/0009-2541(80)90116-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019183637&doi=10.1016%2f0009-2541%2880%2990116-3&partnerID=40&md5=dd8cc9d280b82fc7e76a2370065be3ec",Article,"Final","",Scopus,2-s2.0-0019183637
"Satoh, H.","56044398500;","Geomorphology of the central Andes.",1980,"Bulletin, Department of Geography, University of Tokyo","12",,,"1","33",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019166667&partnerID=40&md5=9e2dd9ae56abcd2b8e9035874a0233d0",Article,"Final","",Scopus,2-s2.0-0019166667
"Corte, A.E.","6603915459;","Glaciers and glaciolithic systems of the Central Andes.",1980,"World glacier inventory. Proc. workshop, Riederalp, Switzerland, 17-22 September 1978, (International Association of Hydrological Sciences, Washington DC; IAHS-AISH Publication 126)",,,,"11","24",,8,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018913786&partnerID=40&md5=5d9f1fe738e97e1438fce1400ad6c2d6",Article,"Final","",Scopus,2-s2.0-0018913786
"Mooney, H.A., Gulmon, S.L., Ehleringer, J., Rundel, P.W.","7006677714;6506329421;7005417981;7004152561;","Atmospheric water uptake by an Atacama Desert shrub",1980,"Science","209","4457",,"693","694",,40,"10.1126/science.209.4457.693","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0004725838&doi=10.1126%2fscience.209.4457.693&partnerID=40&md5=2d050708391a0f15d1a4a9cdd75cd804",Article,"Final","",Scopus,2-s2.0-0004725838
"Mooney, H.A., Gulmon, S.L., Rundel, P.W., Ehleringer, J.","7006677714;6506329421;7004152561;7005417981;","Further observations on the water relations of Prosopis tamarugo of the northern Atacama desert",1980,"Oecologia","44","2",,"177","180",,82,"10.1007/BF00572676","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000641839&doi=10.1007%2fBF00572676&partnerID=40&md5=fab0dea0c2c57cbf663abc2098b8d00b",Article,"Final","",Scopus,2-s2.0-0000641839
"Lehmann, B., Pichler, H.","57197838059;16537654300;","Tin distribution in mid-Andean volcanic rocks",1980,"Mineralium Deposita","15","1",,"35","39",,2,"10.1007/BF00202842","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018918485&doi=10.1007%2fBF00202842&partnerID=40&md5=0d9b61e0d5d80b127c13f40a2303544d",Article,"Final","",Scopus,2-s2.0-0018918485
"Ehleringer, J., Mooney, H.A., Gulmon, S.L., Rundel, P.","7005417981;7006677714;6506329421;7004152561;","Orientation and its consequences for Copiapoa (Cactaceae) in the Atacama Desert",1980,"Oecologia","46","1",,"63","67",,23,"10.1007/BF00346967","https://www.scopus.com/inward/record.uri?eid=2-s2.0-7344245095&doi=10.1007%2fBF00346967&partnerID=40&md5=e1d850ee420ce6930aada76b0bf0dee8",Article,"Final","",Scopus,2-s2.0-7344245095
"Huamán, Z., Hawkes, J.G., Rowe, P.R.","56617764200;7005661138;16515034000;","Solanum ajanhuiri: An important diploid potato cultivated in the andean altiplano",1980,"Economic Botany","34","4",,"335","343",,17,"10.1007/BF02858307","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009685554&doi=10.1007%2fBF02858307&partnerID=40&md5=20215f7531d978d2f1a6212a886b9b48",Article,"Final","",Scopus,2-s2.0-0009685554
"Thomas, M.D., Kearey, P.","7404754870;6603913379;","Gravity anomalies, block-faulting and Andean-type tectonism in the Eastern Churchill Province [11]",1980,"Nature","283","5742",,"61","63",,7,"10.1038/283061a0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002596302&doi=10.1038%2f283061a0&partnerID=40&md5=008cf8c762100068e309f335c1acba30",Letter,"Final","",Scopus,2-s2.0-0002596302
"Mueller, W.H., Murillo, F., Palamino, H., Badzioch, M., Chakraborty, R., Fuerst, P., Schull, W.J.","7402125267;7005927209;6504089934;55830620800;8747937800;7007030164;7006574101;","The Aymara of Western Bolivia: V. Growth and development in an hypoxic environment",1980,"Human Biology","52","3",,"529","546",,21,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018956802&partnerID=40&md5=c3fe481258f5baf7c6ede2e153195827",Article,"Final","",Scopus,2-s2.0-0018956802
"James, D.E.","56780518400;","Role of subducted continental material in the genesis of calc-alkaline volcanics of the central Andes",1981,"Memoir of the Geological Society of America","154",,,"769","790",,10,"10.1130/MEM154-p769","https://www.scopus.com/inward/record.uri?eid=2-s2.0-24044433791&doi=10.1130%2fMEM154-p769&partnerID=40&md5=7db9b64bff6e769dcf180513b298647b",Article,"Final","",Scopus,2-s2.0-24044433791
"Tosdal, R.M., Farrar, E., Clark, A.H.","57223377163;7006838368;13302632500;","K-Ar geochronology of the late cenozoic volcanic rocks of the Cordillera Occidental, southernmost Peru",1981,"Journal of Volcanology and Geothermal Research","10","1-3",,"157","173",,47,"10.1016/0377-0273(81)90060-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019704421&doi=10.1016%2f0377-0273%2881%2990060-3&partnerID=40&md5=c4357f3eaa7c2bfc7b7dc088eb75810b",Article,"Final","",Scopus,2-s2.0-0019704421
"Baker, M.C.W.","7403075442;","The nature and distribution of upper cenozoic ignimbrite centres in the Central Andes",1981,"Journal of Volcanology and Geothermal Research","11","2-4",,"293","315",,49,"10.1016/0377-0273(81)90028-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019703733&doi=10.1016%2f0377-0273%2881%2990028-7&partnerID=40&md5=8a8e0b74048cdddd55196f5c9bbad1bd",Article,"Final","",Scopus,2-s2.0-0019703733
"Wilson, D.J.","55478327200;","Of Maize and Men: A Critique of the Maritime Hypothesis of State Origins on the Coast of Peru",1981,"American Anthropologist","83","1",,"93","120",,49,"10.1525/aa.1981.83.1.02a00060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0019679665&doi=10.1525%2faa.1981.83.1.02a00060&partnerID=40&md5=0752324993010e080b67c7180cca7173",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-0019679665
