Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Carrasco-Puga, G., Díaz, F.P., Soto, D.C., Hernández-Castro, C., Contreras-López, O., Maldonado, A., Latorre, C., Gutiérrez, R.A.","57206787768;57205852822;57201195097;57219362679;56003034700;8550634300;7005764439;7201937337;","Revealing hidden plant diversity in arid environments",2021,"Ecography","44","1",,"98","111",,6,"10.1111/ecog.05100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092334546&doi=10.1111%2fecog.05100&partnerID=40&md5=7f39eb316ac755246ab6c42b08db20bf",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85092334546
"Iturrizaga, L., Charrier, R.","6506261634;6602474477;","Sudden glacier advances in the Cachapoal Valley, Southern Central Andes of Chile (34°S)",2021,"Journal of South American Earth Sciences","105",,"102787","","",,1,"10.1016/j.jsames.2020.102787","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092135589&doi=10.1016%2fj.jsames.2020.102787&partnerID=40&md5=ecbe5b5f129941e63d0fdae077131a1a",Article,"Final","",Scopus,2-s2.0-85092135589
"Pereira, S.R., Fernández, J., Herrera, J., Olea, J.","57219280390;57220790768;57220701328;57219285220;","Assessment of landscape transformation in protected areas",2021,"Environmental Impact Assessment Review","86",,"106472","","",,,"10.1016/j.eiar.2020.106472","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092022848&doi=10.1016%2fj.eiar.2020.106472&partnerID=40&md5=7cc5f1fc3b122b0c7dc76b7fc4f39b32",Article,"Final","",Scopus,2-s2.0-85092022848
"Acosta, I., Cabanne, G.S., Noll, D., González-Acuña, D., Pliscoff, P., Vianna, J.A.","57219223726;14034983000;57192889540;55664435400;6506697065;15841121200;","Patagonian glacial effects on the endemic Green-backed Firecrown, Sephanoides sephaniodes (Aves: Trochilidae): evidence from species distribution models and molecular data",2021,"Journal of Ornithology","162","1",,"289","301",,4,"10.1007/s10336-020-01822-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091798807&doi=10.1007%2fs10336-020-01822-4&partnerID=40&md5=c9b10aeea5ce129f704c07a76f5fe812",Article,"Final","",Scopus,2-s2.0-85091798807
"Quiroga-Flores, R., Guédron, S., Achá, D.","57193824485;15064036900;56492905500;","High methylmercury uptake by green algae in Lake Titicaca: Potential implications for remediation",2021,"Ecotoxicology and Environmental Safety","207",,"111256","","",,5,"10.1016/j.ecoenv.2020.111256","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090780154&doi=10.1016%2fj.ecoenv.2020.111256&partnerID=40&md5=1ee9051409fcdc89ef06e8bfa2de1468",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85090780154
"Taussi, M., Nisi, B., Vaselli, O., Maza, S., Morata, D., Renzulli, A.","56104759700;24725188100;7003931314;56104927800;6701836809;7005454847;","SOIL CO2 FLUX AND TEMPERATURE FROM A NEW GEOTHERMAL AREA IN THE CORDÓN DE INACALIRI VOLCANIC COMPLEX (NORTHERN CHILE)",2021,"Geothermics","89",,"101961","","",,6,"10.1016/j.geothermics.2020.101961","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090710368&doi=10.1016%2fj.geothermics.2020.101961&partnerID=40&md5=0ce047b3675fb5bc8ee9e295877fe276",Article,"Final","",Scopus,2-s2.0-85090710368
"Letelier, J.A., O'Sullivan, J., Reich, M., Veloso, E., Sánchez-Alfaro, P., Aravena, D., Muñoz, M., Morata, D.","56526748000;56472007800;35389550600;55901391600;56596841900;55214701200;24080799700;6701836809;","Reservoir architecture model and heat transfer modes in the El Tatio-La Torta geothermal system, Central Andes of northern Chile",2021,"Geothermics","89",,"101940","","",,3,"10.1016/j.geothermics.2020.101940","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090297482&doi=10.1016%2fj.geothermics.2020.101940&partnerID=40&md5=6732885214764e2df7eb17c9daf7935f",Article,"Final","",Scopus,2-s2.0-85090297482
"Zhang, Q., Campos, M., Larama, G., Acuña, J.J., Valenzuela, B., Solis, F., Zamorano, P., Araya, R., Sadowsky, M.J., Jorquera, M.A.","55447929400;57220637594;55614669200;55179542700;57201194329;57218569969;57197059385;7005637879;7006659421;6603389134;","Composition and predicted functions of the bacterial community in spouting pool sediments from the El Tatio Geyser field in Chile",2021,"Archives of Microbiology","203","1",,"389","397",,2,"10.1007/s00203-020-02020-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089581825&doi=10.1007%2fs00203-020-02020-9&partnerID=40&md5=6a8762af74953454d0e105a7b989f1a7",Article,"Final","",Scopus,2-s2.0-85089581825
"Satgé, F., Hussain, Y., Molina-Carpio, J., Pillco, R., Laugner, C., Akhter, G., Bonnet, M.-P.","56075783500;57190981199;56501321400;56786364600;57218215365;25229975900;57201321253;","Reliability of SM2RAIN precipitation datasets in comparison to gauge observations and hydrological modelling over arid regions",2021,"International Journal of Climatology","41","S1",,"E517","E536",,5,"10.1002/joc.6704","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088304476&doi=10.1002%2fjoc.6704&partnerID=40&md5=2685e2d2f34d7e690b63bc994ebb5081",Article,"Final","",Scopus,2-s2.0-85088304476
"Otero, F., Araneo, D.","56985737600;6508341969;","Zonda wind classification using machine learning algorithms",2021,"International Journal of Climatology","41","S1",,"E342","E353",,1,"10.1002/joc.6688","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087305450&doi=10.1002%2fjoc.6688&partnerID=40&md5=2da9f96af0f332b1da2dfd2c9c951d61",Article,"Final","",Scopus,2-s2.0-85087305450
"Rodríguez-San Pedro, A., Allendes, J.L., Beltrán, C., Mayorga, M., Mella-Ávila, J.","55694006100;55889025400;57205144083;57217143302;57217151122;","Additions to the ecology, distribution, and natural history of the endangered bat Myotis atacamensis (Lataste, 1892) (Chiroptera: Vespertilionidae) in Chile",2021,"Studies on Neotropical Fauna and Environment","56","2",,"146","152",,1,"10.1080/01650521.2020.1770452","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086453340&doi=10.1080%2f01650521.2020.1770452&partnerID=40&md5=d4e9d4f1e43c1f0d4aee92d56b0f3c7a",Article,"Final","",Scopus,2-s2.0-85086453340
"Huerta, A., Lavado-Casimiro, W.","57200202808;34969237300;","Trends and variability of precipitation extremes in the Peruvian Altiplano (1971–2013)",2021,"International Journal of Climatology","41","1",,"513","528",,3,"10.1002/joc.6635","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085590229&doi=10.1002%2fjoc.6635&partnerID=40&md5=08f55adbe9294b23c4710b13b82d7d41",Article,"Final","",Scopus,2-s2.0-85085590229
"Morales-Tapia, P., Cabrera-Barjas, G., Giordano, A.","57210143682;57217424937;21742758000;","Polyphenolic distribution in organs of Argylia radiata, an extremophile plant from Chilean Atacama desert",2021,"Natural Product Research","35","21",,"4143","4147",,1,"10.1080/14786419.2020.1739678","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083391855&doi=10.1080%2f14786419.2020.1739678&partnerID=40&md5=d3cbbc8c7fffc2e104cae35abac24226",Article,"Final","",Scopus,2-s2.0-85083391855
"Canessa, A.","55915205200;","Making persons, marking difference: Procreation beliefs in highland Bolivia",2021,"Conceiving Persons: Ethnographies of Procreation, Fertility and Growth Volume 68",,,,"69","88",,6,"10.4324/9781003136286-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43449094591&doi=10.4324%2f9781003136286-4&partnerID=40&md5=e361833336576850b2fe6c7806270832",Book Chapter,"Final","",Scopus,2-s2.0-43449094591
"Chavez, S.P., Silva, Y., Barros, A.P.","57194550696;24167181500;7102745183;","High-Elevation Monsoon Precipitation Processes in the Central Andes of Peru",2020,"Journal of Geophysical Research: Atmospheres","125","24","e2020JD032947","","",,2,"10.1029/2020JD032947","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098288356&doi=10.1029%2f2020JD032947&partnerID=40&md5=8d44eb0bfd435f097d57f53cb4d41424",Article,"Final","",Scopus,2-s2.0-85098288356
"Maldonado, S., Rodríguez, A., Ávila, B., Morales, P., González, M.P., Araya Angel, J.P.A., Olalde, V., Bravo, J., Jana, C., Sierra, C., Stoll, A.","57221393236;57225930862;57221389714;57221399604;57189873959;57221404179;56757542800;57203075231;55772612300;56432404200;51664199800;","Enhanced Crop Productivity and Sustainability by Using Native Phosphate Solubilizing Rhizobacteria in the Agriculture of Arid Zones",2020,"Frontiers in Sustainable Food Systems","4",,"607355","","",,3,"10.3389/fsufs.2020.607355","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099068498&doi=10.3389%2ffsufs.2020.607355&partnerID=40&md5=d48a6ca99709b9cda045795dd4b02ec4",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85099068498
"Palacio, D.A., Vásquez, V., Rivas, B.L.","57201703160;57217305707;7102103268;","N-Alkylated chitosan coupled to the liquid-phase polymer-based retention (LPR) technique to remove arsenic (V) from aqueous systems",2020,"Journal of Hazardous Materials","400",,"123216","","",,3,"10.1016/j.jhazmat.2020.123216","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087085142&doi=10.1016%2fj.jhazmat.2020.123216&partnerID=40&md5=c423e37c8581012232c39d9fce8ca599",Article,"Final","",Scopus,2-s2.0-85087085142
"Larrazábal-Fuentes, M.J., Fernández-Galleguillos, C., Palma-Ramírez, J., Romero-Parra, J., Sepúlveda, K., Galetovic, A., González, J., Paredes, A., Bórquez, J., Simirgiotis, M.J., Echeverría, J.","24366369700;56019260700;57215063809;55662042300;57220890052;6602079835;57218664057;7005893042;6603050149;6506169664;16642183600;","Chemical Profiling, Antioxidant, Anticholinesterase, and Antiprotozoal Potentials of Artemisia copa Phil. (Asteraceae)",2020,"Frontiers in Pharmacology","11",,"594174","","",,9,"10.3389/fphar.2020.594174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097834349&doi=10.3389%2ffphar.2020.594174&partnerID=40&md5=2941171ac8d989481eae9de7e377d524",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85097834349
"Ferri, L., Dussaillant, I., Zalazar, L., Masiokas, M.H., Ruiz, L., Pitte, P., Gargantini, H., Castro, M., Berthier, E., Villalba, R.","56604150700;57201150970;57193718981;8705999100;55293780600;49261252100;57076840700;56079396300;56243460400;7005257933;","Ice Mass Loss in the Central Andes of Argentina Between 2000 and 2018 Derived From a New Glacier Inventory and Satellite Stereo-Imagery",2020,"Frontiers in Earth Science","8",,"530997","","",,6,"10.3389/feart.2020.530997","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097737740&doi=10.3389%2ffeart.2020.530997&partnerID=40&md5=e54d4e7bbbf0af01809d6a54ffdd1049",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85097737740
"Rivet, M.C.","56719341600;","A LION IN THE FLOCK. RELATIONS BETWEEN ANIMALS AND HUMANS FROM A STUDY OF EMBALMED PUMAS IN THE PUNA OF JUJUY (ARGENTINA) [UN LEÓN ENTRE LA HACIENDA. RELACIONES ENTRE ANIMALES Y HUMANOS A PARTIR DEL ESTUDIO DE PUMAS EMBALSAMADOS EN LA PUNA DE JUJUY (ARGENTINA)]",2020,"Dialogo Andino",,"63",,"137","150",,1,"10.4067/S0719-26812020000300137","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123861650&doi=10.4067%2fS0719-26812020000300137&partnerID=40&md5=60cebf96f55ad7164aaa2a957cf42f09",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85123861650
"Tomasi, J., Barada, J.","55327706400;57210360222;","Recurring damages on earthen heritage. Diagnosis and possible interventions in the highlands of Jujuy (Argentina)",2020,"Journal of Building Pathology and Rehabilitation","5","1","28","","",,1,"10.1007/s41024-020-00093-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106929299&doi=10.1007%2fs41024-020-00093-z&partnerID=40&md5=ef578685fcea13a5574dc02c6795fd0b",Article,"Final","",Scopus,2-s2.0-85106929299
"Jarufe, V.G., Salvatierra, Z.E.V.","57226803197;57194780667;","DISCOURSES AND STRATEGIES IN FEMALE SIKURI GROUPS IN SOUTHERN PERU: THE EXPERIENCE OF WARMI SIKURI AWKA SISA IN AREQUIPA, PERU (2018-2019) [DISCURSOS Y ESTRATEGIAS EN LOS GRUPOS SIKURIS FEMENINOS EN EL SUR PERUANO: LA EXPERIENCIA DE WARMI SIKURI AWKA SISA EN AREQUIPA, PERÁ (2018-2019)]",2020,"Dialogo Andino",,"63",,"151","160",,1,"10.4067/S0719-26812020000300151","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106656087&doi=10.4067%2fS0719-26812020000300151&partnerID=40&md5=e4e8cf2a19c81e83f081656642500325",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85106656087
"Marinero, N.V., Navarro, J.L., Martella, M.B.","57191220890;56251081900;7004221683;","Foraging Habitat Preferences of a Selective Herbivorous Bird, the Puna Rhea Rhea tarapacencis in the Desert Puna, Midwestern Argentina",2020,"Acta Ornithologica","55","2",,"165","173",,,"10.3161/00016454AO2020.55.2.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103176235&doi=10.3161%2f00016454AO2020.55.2.003&partnerID=40&md5=63f06de387ad4f898362e3396bc56d01",Article,"Final","",Scopus,2-s2.0-85103176235
"Cornejo-Ponce, L., Vilca-Salinas, P., Lienqueo-Aburto, H., Arenas, M.J., Pepe-Victoriano, R., Carpio, E., Rodríguez, J.","10140627900;57221203552;25822613100;25822450400;55614473100;6602813915;56639935400;","Integrated aquaculture recirculation system (Iars) supported by solar energy as a circular economy alternative for resilient communities in arid/semi-arid zones in southern south america: A case study in the camarones town",2020,"Water (Switzerland)","12","12","3469","1","17",,1,"10.3390/w12123469","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100038100&doi=10.3390%2fw12123469&partnerID=40&md5=1d79e5f64b9368a57c62885c831ba10e",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85100038100
"García, M., Santoro, C.M., McRostie, V., Mendez-Quiros, P., Salas-Egaña, C., Carter, C., Rothhammer, F., Latorre, C.","57210836731;7004920399;36069461800;57193205499;55387384100;57198466970;7006806972;7005764439;","Pre-European Plant Consumption and Cultural Changes in the Coastal Lluta Valley, Atacama Desert, Northern Chile (Ca. 5140–390 Cal Yr BP)",2020,"Economic Botany","74","4",,"445","463",,,"10.1007/s12231-020-09513-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099485061&doi=10.1007%2fs12231-020-09513-0&partnerID=40&md5=7ac176f8c0dfdd48a6ef618eed1a9c60",Article,"Final","",Scopus,2-s2.0-85099485061
"Reyers, M., Boehm, C., Knarr, L., Shao, Y., Crewell, S.","16444579500;57217675293;57221497256;7201599329;6603868770;","Synoptic-to-regional-scale analysis of rainfall in the atacama desert (18°-26°S) using a long-term simulation with WRF",2020,"Monthly Weather Review","149","1",,"91","112",,2,"10.1175/MWR-D-20-0038.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099293508&doi=10.1175%2fMWR-D-20-0038.1&partnerID=40&md5=e1d5de2d08dfbc90031322d63e3f8782",Article,"Final","All Open Access, Bronze",Scopus,2-s2.0-85099293508
"Lo Valvo, G.A., Herrera Sánchez, N.C., Toro, B.A.","57221438795;57210560967;35619875500;","Early-Middle Ordovician Graptolites from the Argentine Puna: Quantitative Paleobiogeographic Analysis Based on a Systematic Revision [GRAPTOLiTOS DEL ORDOVÍCiCO TEMPRANO-MEDiO DE LA PuNA ARGENTiNA: ANÁLiSiS PALEOBiOGEOGRÁFiCO CuANTiTATiVO BASADO EN uNA REViSiON SiSTEMÁTiCA]",2020,"Ameghiniana","57","6",,"534","554",,1,"10.5710/AMGH.15.07.2020.3345","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099145174&doi=10.5710%2fAMGH.15.07.2020.3345&partnerID=40&md5=015946b232c5585070b7b98d48333fcd",Article,"Final","",Scopus,2-s2.0-85099145174
"Ureta, G., Németh, K., Aguilera, F., González, R.","57214602002;7004989401;24330919600;56178750300;","Features that favor the prediction of the emplacement location of maar volcanoes: A case study in the central andes, northern chile",2020,"Geosciences (Switzerland)","10","12","507","1","25",,3,"10.3390/geosciences10120507","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098800654&doi=10.3390%2fgeosciences10120507&partnerID=40&md5=ddf03358b5af0f6014a828020f5a6556",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85098800654
"Ortloff, C.R.","6602965118;","Water engineering at precolumbian ad 600–1100 tiwanaku’s urban center (Bolivia)",2020,"Water (Switzerland)","12","12","3562","","",,,"10.3390/w12123562","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098735185&doi=10.3390%2fw12123562&partnerID=40&md5=35dbf3ffa7922b58df4fd5803e3dab80",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85098735185
"Coppa, A., Candilio, F., Arganini, C., De La Vega MacHicao, E., Terrazas, E.G.M., Lucci, M., Cucina, A.","7003606765;55468274800;37076688500;57221117843;57219528561;6701694033;7004033279;","Population dynamics in pre-Inca human groups from the Osmore Valley, the Azapa Valley and the coast of the South Central Andes",2020,"PLoS ONE","15","12 December","e0229370","","",,,"10.1371/journal.pone.0229370","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098279901&doi=10.1371%2fjournal.pone.0229370&partnerID=40&md5=0fbc08b1aec4c2f165c4582871e622cc",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85098279901
"Escanilla-Minchel, R., Alcayaga, H., Soto-Alvarez, M., Kinnard, C., Urrutia, R.","57221103067;24385545900;57208721493;10639570300;56273296500;","Evaluation of the impact of climate change on runoff generation in an andean glacier watershed",2020,"Water (Switzerland)","12","12","3547","","",,2,"10.3390/w12123547","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098112790&doi=10.3390%2fw12123547&partnerID=40&md5=61304ff032b27d9734da5268f7a0f132",Article,"Final","All Open Access, Gold",Scopus,2-s2.0-85098112790
"Flores, F., Arriagada, A., Donoso, N., Martínez, A., Viscarra, A., Falvey, M., Schmitz, R.","57198368233;57203582253;36666077000;57193607759;57221080138;10939346700;57224613915;","Investigation of a nocturnal cold-air pool in a semiclosed basin located in the atacama desert",2020,"Journal of Applied Meteorology and Climatology","59","12",,"1953","1970",,1,"10.1175/JAMC-D-19-0237.1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098105651&doi=10.1175%2fJAMC-D-19-0237.1&partnerID=40&md5=c523340b7d2d8112a4a6a946ed4c6788",Article,"Final","",Scopus,2-s2.0-85098105651
"Langlie, B.S.","55941937900;","Late Intermediate Period Plant Use at a Colla Hillfort, Puno, Peru (AD 1300-1450)",2020,"Latin American Antiquity","31","4",,"702","719",,,"10.1017/laq.2020.28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097771102&doi=10.1017%2flaq.2020.28&partnerID=40&md5=c48abac2d779fcfed8d4cf4a008e6b73",Review,"Final","",Scopus,2-s2.0-85097771102
"Azuama, O.C., Ortiz, S., Quirós-Guerrero, L., Bouffartigues, E., Tortuel, D., Maillot, O., Feuilloley, M., Cornelis, P., Lesouhaitier, O., Grougnet, R., Boutefnouchet, S., Wolfender, J.-L., Chevalier, S., Tahrioui, A.","57217090539;57193274474;57189263708;6504145213;57201987961;54895523200;7004364532;7004452291;6602512960;8690420300;13907610100;7005184349;57188962925;54414827500;","Tackling pseudomonas aeruginosa virulence by mulinane-like diterpenoids from Azorella atacamensis",2020,"Biomolecules","10","12","1626","1","25",,4,"10.3390/biom10121626","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097311281&doi=10.3390%2fbiom10121626&partnerID=40&md5=156bb1ad53075e16634f3852af486e42",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85097311281
"González, M.B., Rodríguez-Oroz, D., Alcalá-Reygosa, J., Campos, N.","57219950353;55502505400;57126179000;56970943200;","Geomorphological mapping and landforms characterization of a high valley environment in the Chilean Andes",2020,"Journal of South American Earth Sciences","104",,"102918","","",,,"10.1016/j.jsames.2020.102918","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096221349&doi=10.1016%2fj.jsames.2020.102918&partnerID=40&md5=149aa2f5dfd68179f06b037faebe41a0",Article,"Final","",Scopus,2-s2.0-85096221349
"Shen, J.","57217583202;","Phospholipid biomarkers in Mars-analogous soils of the Atacama Desert",2020,"International Journal of Astrobiology","19","6",,"505","514",,1,"10.1017/S1473550420000294","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095427248&doi=10.1017%2fS1473550420000294&partnerID=40&md5=5b93b48444a8db3a05bb64ab64a1253c",Article,"Final","",Scopus,2-s2.0-85095427248
"Koch, M.A., Stock, C., Kleinpeter, D., del Río, C., Osses, P., Merklinger, F.F., Quandt, D., Siegmund, A.","8877985900;57219594144;57211661198;56494358600;56629149600;56463050100;6601986563;6603713560;","Vegetation growth and landscape genetics of Tillandsia lomas at their dry limits in the Atacama Desert show fine-scale response to environmental parameters",2020,"Ecology and Evolution","10","23",,"13260","13274",,6,"10.1002/ece3.6924","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094103925&doi=10.1002%2fece3.6924&partnerID=40&md5=6201b20aae3369add9cb367b9b8737b0",Article,"Final","All Open Access, Gold, Green",Scopus,2-s2.0-85094103925
"Aparicio González, P.A., Hauser, N., de Oliveira Carvalho, M., de Morisson Valeriano, C., Eric Cayo, L., Barrientos, A., Impiccini, A., Reimold, W.U., Heilbron, M., Pimentel, M.M.","54406592700;24723916500;57192955889;47261477000;57219468386;57219474345;6506583898;7006501307;6602138143;35218286800;","The Neoproterozoic-lower Paleozoic sequence of the Sierra de Mojotoro, Eastern Cordillera: Sedimentary provenance (Sr–Nd, U–Pb, and clay mineralogy) and its tectonic implications for western Gondwana",2020,"Journal of South American Earth Sciences","104",,"102818","","",,,"10.1016/j.jsames.2020.102818","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092938470&doi=10.1016%2fj.jsames.2020.102818&partnerID=40&md5=5933fe1328cade88446987751dab7635",Article,"Final","",Scopus,2-s2.0-85092938470
"D'Almeida, R.E., Torres Carro, R., Simonetta, S., Zampini, I.C., Simirgiotis, M., Borquez, J., Isla, M.I., Alberto, M.R.","55914618900;56433582500;16064830800;24725943800;6506169664;6603050149;7004191991;6603786218;","Flavonoid-enriched fractions from Parastrephia lucida: Phytochemical, anti-inflammatory, antioxidant characterizations, and analysis of their toxicity",2020,"South African Journal of Botany","135",,,"465","475",,1,"10.1016/j.sajb.2020.09.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092748088&doi=10.1016%2fj.sajb.2020.09.019&partnerID=40&md5=55933e9b3bee4e19f97f5a5f8cbd7e81",Article,"Final","",Scopus,2-s2.0-85092748088
"Urban, M., Barbieri, C.","36675977600;36674501900;","North and South in the ancient Central Andes: Contextualizing the archaeological record with evidence from linguistics and molecular anthropology",2020,"Journal of Anthropological Archaeology","60",,"101233","","",,2,"10.1016/j.jaa.2020.101233","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092108963&doi=10.1016%2fj.jaa.2020.101233&partnerID=40&md5=adada6540eefef9f8c91aacebcbf2b29",Article,"Final","All Open Access, Hybrid Gold, Green",Scopus,2-s2.0-85092108963
"Ureta, G., Aguilera, F., Németh, K., Inostroza, M., González, C., Zimmer, M., Menzies, A.","57214602002;24330919600;7004989401;56708600300;57190275274;7101934991;57213185998;","Transition from small-volume ephemeral lava emission to explosive hydrovolcanism: The case of Cerro Tujle maar, northern Chile",2020,"Journal of South American Earth Sciences","104",,"102885","","",,6,"10.1016/j.jsames.2020.102885","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092019534&doi=10.1016%2fj.jsames.2020.102885&partnerID=40&md5=c76ca354c974b17ae43b6bd677b4f3d7",Article,"Final","",Scopus,2-s2.0-85092019534
"Lazzús, J.A., Vega-Jorquera, P., Salfate, I., Cuturrufo, F., Palma-Chilla, L.","23970590100;55928827000;55815542500;56451075800;54880526100;","Variability and forecasting of air temperature in Elqui Valley (Chile)",2020,"Earth Science Informatics","13","4",,"1411","1425",,3,"10.1007/s12145-020-00519-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091392007&doi=10.1007%2fs12145-020-00519-9&partnerID=40&md5=3f7a5343f1c5ff8a95bc3cc78796aff1",Article,"Final","",Scopus,2-s2.0-85091392007
